ticker,ticker_yahoo,exchange,name
TRND,TRND,P,Pacer Trendpilot Fund of Funds ETF
TRNO,TRNO,N,Terreno Realty Corporation Common Stock
TROX,TROX,N,Tronox Holdings plc Ordinary Shares (UK)
TRP,TRP,N,TC Energy Corporation Common Stock
TRPA,TRPA,Z,Hartford AAA CLO ETF
TRSY,TRSY,Z,Xtrackers US 0-1 Year Treasury ETF
TRT,TRT,A,Trio-Tech International Common Stock
TRTN$A,TRTN$A,N,Triton International Limited 8.50% Series A Cumulative Redeemable Perpetual  Preference Shares
TRTN$B,TRTN$B,N,Triton International Limited 8.00% Series B Cumulative Redeemable Perpetual Preference Shares
TRTN$C,TRTN$C,N,Triton International Limited 7.375% Series C Cumulative Redeemable Perpetual Preference Shares
TRTN$D,TRTN$D,N,Triton International Limited 6.875% Series D Cumulative Redeemable Perpetual Preference Shares
TRTN$E,TRTN$E,N,Triton International Limited 5.75% Series E Cumulative Redeemable Perpetual Preference Shares
TRTN$F,TRTN$F,N,Triton International Limited 7.625% Series F Cumulative Redeemable Perpetual Preference Shares
TRTX,TRTX,N,"TPG RE Finance Trust, Inc. Common Stock"
TRTX$C,TRTX$C,N,"TPG RE Finance Trust, Inc. 6.25% Series C Cumulative Redeemable Preferred Stock, $0.001 par value per share"
TRTY,TRTY,Z,Cambria Trinity ETF
TRU,TRU,N,TransUnion Common Stock
TRV,TRV,N,"The Travelers Companies, Inc. Common Stock"
TRX,TRX,A,TRX Gold Corporation Common Stock
TS,TS,N,Tenaris S.A. American Depositary Shares
TSCV,TSCV,P,Thrivent Small Cap Value ETF
TSE,TSE,N,Trinseo PLC Ordinary Shares 
TSEC,TSEC,P,Touchstone Securitized Income ETF
TSEP,TSEP,Z,FT Vest Emerging Market Buffer ETF - September
TSI,TSI,N,"TCW Strategic Income Fund, Inc. Common Stock"
TSII,TSII,Z,REX TSLA Growth & Income ETF
TSLI,TSLI,P,ProShares Ultra TSLA
TSLO,TSLO,Z,Leverage Shares 2x Capped Accelerated TSLA Monthly ETF
TSLP,TSLP,Z,Kurv Yield Premium Strategy Tesla (TSLA) ETF
TSLT,TSLT,Z,T-REX 2X Long Tesla Daily Target ETF
TSLW,TSLW,Z,Roundhill TSLA WeeklyPay ETF
TSLX,TSLX,N,"Sixth Street Specialty Lending, Inc. Common Stock"
TSLY,TSLY,P,YieldMax TSLA Option Income Strategy ETF
TSLZ,TSLZ,Z,T-Rex 2X Inverse Tesla Daily Target ETF
TSM,TSM,N,Taiwan Semiconductor Manufacturing Company Ltd.
TSME,TSME,P,Thrivent Small-Mid Cap Equity ETF
TSMY,TSMY,P,YieldMax TSM Option Income Strategy ETF
TSN,TSN,N,"Tyson Foods, Inc. Common Stock"
TSOL,TSOL,Z,21Shares Solana ETF
TSPA,TSPA,P,T. Rowe Price U.S. Equity Research ETF
TSPX,TSPX,Z,Twin Oak Active Opportunities ETF
TSQ,TSQ,N,"Townsquare Media, Inc. Class A Common Stock"
TSXD,TSXD,P,Direxion Daily Semiconductors Top 5 Bear 2X ETF
TSXU,TSXU,P,Direxion Daily Semiconductors Top 5 Bull 2X ETF
TSYW,TSYW,Z,Roundhill Treasury Bond WeeklyPay ETF
TT,TT,N,Trane Technologies plc
TTAM,TTAM,N,Titan America SA Common Shares
TTC,TTC,N,Toro Company (The) Common Stock
TTDU,TTDU,Z,T-REX 2X Long TTD Daily Target ETF
TTE,TTE,N,TotalEnergies SE Ordinary Shares
TTI,TTI,N,"Tetra Technologies, Inc. Common Stock"
TTOP,TTOP,P,21Shares FTSE Crypto 10 Index ETF
TTT,TTT,P,ProShares UltraPro Short 20 Year Treasury
TTXD,TTXD,P,Direxion Daily Technology Top 5 Bear 2X ETF
TTXU,TTXU,P,Direxion Daily Technology Top 5 Bull 2X ETF
TU,TU,N,Telus Corporation Ordinary Shares
TUA,TUA,P,Simplify Short Term Treasury Futures Strategy ETF
TUSB,TUSB,P,Thrivent Ultra Short Bond ETF
TUSI,TUSI,Z,Touchstone Ultra Short Income ETF
TUYA,TUYA,N,"Tuya Inc. American Depositary Shares, each representing one Class A Ordinary Share"
TV,TV,N,Grupo Televisa S.A.B. Common Stock
TVAL,TVAL,P,T. Rowe Price Value ETF
TVC,TVC,N,Tennessee Valley Authority Common Stock
TVE,TVE,N,Tennessee Valley Authority
TWI,TWI,N,"Titan International, Inc. (DE) Common Stock"
TWLO,TWLO,N,Twilio Inc. Class A Common Stock
TWM,TWM,P,ProShares UltraShort Russell2000
TWN,TWN,N,"Taiwan Fund, Inc. (The) Common Stock"
TWO,TWO,N,Two Harbors Investment Corp
TWO$A,TWO$A,N,Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share)
TWO$B,TWO$B,N,Two Harbors Investments Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
TWO$C,TWO$C,N,Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
TWOD,TWOD,N,Two Harbors Investments Corp 9.375% Senior Notes due 2030
TWOX,TWOX,Z,iShares Large Cap Accelerated Outcome ETF
TX,TX,N,"Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares, USD1.00 par value)"
TXBC,TXBC,P,21Shares FTSE Crypto 10 ex-BTC Index ETF
TXNM,TXNM,N,"TXNM Energy, Inc. Common Stock"
TXO,TXO,N,"TXO Partners, L.P. Common Units Representing Limited Partner Interests"
TXS,TXS,P,Texas Capital Texas Equity Index ETF
TXT,TXT,N,Textron Inc. Common Stock
TXXI,TXXI,P,BondBloxx IR+M Tax-Aware Intermediate Duration ETF
TY,TY,N,Tri Continental Corporation Common Stock
TY$,TY$,N,Tri Continental Corporation Preferred Stock
TYA,TYA,Z,Simplify Intermediate Term Treasury Futures Strategy ETF
TYD,TYD,P,Direxion Daily 10-Yr Treasury Bull 3x Shrs
TYG,TYG,N,Tortoise Energy Infrastructure Corporation Common Stock
TYL,TYL,N,"Tyler Technologies, Inc. Common Stock"
TYLD,TYLD,Z,Cambria Tactical Yield ETF
TYLG,TYLG,P,Global X Information Technology Covered Call & Growth ETF
TYO,TYO,P,Direxion Daily 10-Yr Treasury Bear 3x Shrs
TZA,TZA,P,Direxion Small Cap Bear 3X Shares
U,U,N,Unity Software Inc. Common Stock
UA,UA,N,"Under Armour, Inc. Class C Common Stock"
UAA,UAA,N,"Under Armour, Inc. Class A Common Stock"
UAMY,UAMY,A,United States Antimony Corporation Common Stock
UAN,UAN,N,"CVR Partners, LP Common Units representing Limited Partner Interests"
UAPR,UAPR,Z,Innovator U.S. Equity Ultra Buffer ETF - April
UAUG,UAUG,Z,Innovator U.S. Equity Ultra Buffer ETF - August
UAVS,UAVS,A,"AgEagle Aerial Systems, Inc. Common Stock"
UBER,UBER,N,"Uber Technologies, Inc. Common Stock"
UBEW,UBEW,Z,Roundhill UBER WeeklyPay ETF
UBOT,UBOT,P,"Direxion Daily Robotics, Artificial Intelligence & Automation Index Bull 2X Shares"
UBR,UBR,P,ProShares Ultra MSCI Brazil Capped
UBS,UBS,N,UBS Group AG Registered Ordinary Shares
UBT,UBT,P,ProShares Ultra 20+ Year Treasury
UCB,UCB,N,"United Community Banks, Inc. Common Stock"
UCC,UCC,P,ProShares Ultra Consumer Discretionary
UCIB,UCIB,P,"ETRACS UBS Bloomberg Constant Maturity Commodity Index (CMCI) Total Return ETN Series B due April 5, 2038"
UCO,UCO,P,ProShares Ultra Bloomberg Crude Oil
UCON,UCON,P,First Trust Smith Unconstrained Bond ETF
UDEC,UDEC,Z,Innovator U.S. Equity Ultra Buffer ETF - December
UDI,UDI,P,USCF Dividend Income Fund
UDIV,UDIV,P,Franklin U.S. Core Dividend Tilt Index ETF
UDN,UDN,P,Invesco DB USD Index Bearish ETF
UDOW,UDOW,P,ProShares UltraPro Dow30
UDR,UDR,N,"UDR, Inc. Common Stock"
UE,UE,N,Urban Edge Properties Common Shares of Beneficial Interest
UEC,UEC,A,Uranium Energy Corp. Common Stock
UFEB,UFEB,Z,Innovator U.S. Equity Ultra Buffer ETF - February
UFI,UFI,N,"Unifi, Inc. New Common Stock"
UGA,UGA,P,United States Gasoline Fund LP
UGE,UGE,P,ProShares Ultra Consumer Staples
UGI,UGI,N,UGI Corporation Common Stock
UGL,UGL,P,ProShares Ultra Gold
UGP,UGP,N,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share)
UHAL,UHAL,N,U-Haul Holding Company Common Stock
UHAL.B,UHAL-B,N,U-Haul Holding Company Series N Non-Voting Common Stock 
UHS,UHS,N,"Universal Health Services, Inc. Common Stock"
UHT,UHT,N,Universal Health Realty Income Trust Common Stock
UI,UI,N,Ubiquiti Inc. Common Stock
UIS,UIS,N,Unisys Corporation New Common Stock
UJAN,UJAN,Z,Innovator U.S. Equity Ultra Buffer ETF - January
UJB,UJB,P,ProShares Ultra High Yield ETF
UJUL,UJUL,Z,Innovator U.S. Equity Ultra Buffer ETF - July
UJUN,UJUN,Z,Innovator U.S. Equity Ultra Buffer ETF - June
UL,UL,N,Unilever PLC American Depositary Shares (each representing One Ordinary Share)
ULE,ULE,P,ProShares Ultra Euro
ULS,ULS,N,UL Solutions Inc. Class A Common Stock
ULST,ULST,P,State Street Ultra Short Term Bond ETF
ULTY,ULTY,P,YieldMax Ultra Option Income Strategy ETF
UMAC,UMAC,A,"Unusual Machines, Inc. Common Stock"
UMAR,UMAR,Z,Innovator U.S. Equity Ultra Buffer ETF - March
UMAY,UMAY,Z,Innovator U.S. Equity Ultra Buffer ETF - May
UMC,UMC,N,United Microelectronics Corporation (NEW) Common Stock
UMDD,UMDD,P,UltraPro MidCap400
UMH,UMH,N,"UMH Properties, Inc. Common Stock"
UMH$D,UMH$D,N,"UMH Properties, Inc. 6.375% Series D Cumulative Redeemable Preferred Stock, Liquidation Preference $25 per share"
UMI,UMI,P,USCF Midstream Energy Income Fund ETF
UNF,UNF,N,Unifirst Corporation Common Stock
UNFI,UNFI,N,"United Natural Foods, Inc. Common Stock"
UNG,UNG,P,United States Natural Gas Fund LP
UNH,UNH,N,UnitedHealth Group Incorporated Common Stock (DE)
UNHW,UNHW,Z,Roundhill UNH WeeklyPay ETF
UNL,UNL,P,United States 12 Month Natural Gas Fund
UNM,UNM,N,Unum Group Common Stock
UNMA,UNMA,N,Unum Group 6.250% Junior Subordinated Notes due 2058
UNOV,UNOV,Z,Innovator U.S. Equity Ultra Buffer ETF - November
UNP,UNP,N,Union Pacific Corporation Common Stock
UNX,UNX,Z,Tradr 2X Long U Daily ETF
UOCT,UOCT,Z,Innovator U.S. Equity Ultra Buffer ETF - October
UP,UP,N,Wheels Up Experience Inc. Class A Common Stock
UPAR,UPAR,P,UPAR Ultra Risk Parity ETF
UPGD,UPGD,P,Invesco Bloomberg Analyst Rating Improvers ETF
UPRO,UPRO,P,ProShares UltraPro S&P 500
UPS,UPS,N,"United Parcel Service, Inc. Common Stock"
UPSD,UPSD,Z,Aptus Large Cap Upside ETF
UPSX,UPSX,Z,Tradr 2X Long UPST Daily ETF
UPV,UPV,P,ProShares Ultra FTSE Europe
UPW,UPW,P,ProShares Ultra Utilities
URA,URA,P,Global X Uranium ETF
URAA,URAA,P,Direxion Daily Uranium Industry Bull 2X Shares
URAN,URAN,Z,Themes Uranium & Nuclear ETF
URE,URE,P,ProShares Ultra Real Estate
URG,URG,A,Ur Energy Inc Common Shares (Canada)
URI,URI,N,"United Rentals, Inc. Common Stock"
URNM,URNM,P,Sprott Uranium Miners ETF
URSP,URSP,P,ProShares Ultra S&P 500 Equal Weight
URTH,URTH,P,iShares MSCI World ETF
URTY,URTY,P,ProShares UltraPro Russell2000
USA,USA,N,Liberty All-Star Equity Fund Common Stock
USAC,USAC,N,"USA Compression Partners, LP Common Units Representing Limited Partner Interests"
USAI,USAI,P,Pacer American Energy Independence ETF
USAS,USAS,A,"Americas Gold and Silver Corporation Common Shares, no par value"
USB,USB,N,U.S. Bancorp Common Stock
USB$A,USB$A,N,"U.S. Bancorp Depositary Shares, Each representing a 1/100th interest in a share of Series A Non-CumulativePerpetual Pfd Stock"
USB$H,USB$H,N,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B
USB$P,USB$P,N,"U.S. Bancorp Depositary Shares each representing a 1/1,000th interest in a share of Series K Non-Cumulative Perpetual Preferred Stock"
USB$Q,USB$Q,N,"U.S. Bancorp Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series L Non-Cumulative Perpetual Preferred Stock"
USB$R,USB$R,N,"U.S. Bancorp Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series M Non-Cumulative Perpetual Preferred Stock"
USB$S,USB$S,N,"U.S. Bancorp Depositary Shares, each representing a 1/1,000th interest in a share of Series O Non-Cumulative Perpetual Preferred Stock"
USBC,USBC,A,"USBC, Inc. Common Stock"
USCA,USCA,P,Xtrackers MSCI USA Climate Action Equity ETF
USCI,USCI,P,United States Commodity Index Fund ETV
USD,USD,P,ProShares Ultra Semiconductors
USDU,USDU,P,WisdomTree Bloomberg U.S. Dollar Bullish Fund
USE,USE,P,USCF Energy Commodity Strategy Absolute Return Fund
USEP,USEP,Z,Innovator U.S. Equity Ultra Buffer ETF - September
USEW,USEW,Z,Cambria US EW ETF
USFD,USFD,N,US Foods Holding Corp. Common Stock
USFR,USFR,P,WisdomTree Floating Rate Treasury Fund
USG,USG,P,USCF Gold Strategy Plus Income Fund
USHY,USHY,Z,iShares Broad USD High Yield Corporate Bond ETF
USL,USL,P,United States 12 Month Oil
USMF,USMF,Z,WisdomTree U.S. Multifactor Fund
USML,USML,P,ETRACS 2x Leveraged MSCI US Minimum Volatility Factor TR ETN
USMV,USMV,Z,iShares MSCI USA Min Vol Factor ETF
USNA,USNA,N,"USANA Health Sciences, Inc. Common Stock"
USNG,USNG,P,Amplify Samsung U.S. Natural Gas Infrastructure ETF
USNZ,USNZ,P,Xtrackers Net Zero Pathway Paris Aligned US Equity ETF
USO,USO,P,United States Oil Fund
USPH,USPH,N,"U.S. Physical Therapy, Inc. Common Stock"
USPX,USPX,P,Franklin U.S. Equity Index ETF
USRT,USRT,P,iShares Core U.S. REIT ETF
USSE,USSE,P,Segall Bryant & Hamill Trust Segall Bryant & Hamill Select Equity ETF
USSG,USSG,P,Xtrackers MSCI USA Selection Equity ETF
UST,UST,P,ProShares Ultra 7-10 Year Treasury
UTES,UTES,P,Virtus Reaves Utilities ETF
UTF,UTF,N,"Cohen & Steers Infrastructure Fund, Inc Common Stock"
UTG,UTG,A,Reaves Utility Income Fund Common Shares of Beneficial Interest
UTI,UTI,N,Universal Technical Institute Inc Common Stock
UTL,UTL,N,UNITIL Corporation Common Stock
UTSL,UTSL,P,Direxion Daily Utilities Bull 3X Shares
UTZ,UTZ,N,Utz Brands Inc Class A Common Stock 
UUP,UUP,P,Invesco DB USD Index Bullish Fund ETF
UUU,UUU,A,"Universal Safety Products, Inc. Common Stock"
UUUU,UUUU,A,Energy Fuels Inc Ordinary Shares (Canada)
UVE,UVE,N,UNIVERSAL INSURANCE HOLDINGS INC Common Stock
UVIX,UVIX,Z,2x Long VIX Futures ETF
UVV,UVV,N,Universal Corporation Common Stock
UVXY,UVXY,Z,ProShares Ultra VIX Short Term Futures ETF
UWM,UWM,P,ProShares Ultra Russell2000
UWMC,UWMC,N,UWM Holdings Corporation Class A Common Stock
UX,UX,Z,Roundhill Uranium ETF
UXAP,UXAP,Z,FT Vest U.S. Equity Uncapped Accelerator ETF - April
UXI,UXI,P,ProShares Ultra Industrials
UXJA,UXJA,Z,FT Vest U.S. Equity Uncapped Accelerator ETF - January
UXJL,UXJL,Z,FT Vest U.S. Equity Uncapped Accelerator ETF - July
UXOC,UXOC,Z,FT Vest U.S. Equity Uncapped Accelerator ETF - October
UXRP,UXRP,P,ProShares Ultra XRP ETF
UYG,UYG,P,ProShares Ultra Financials
UYM,UYM,P,ProShares Ultra Materials
UZD,UZD,N,"Array Digital Infrastructure, Inc. 6.250% Senior Notes due 2069"
UZE,UZE,N,"Array Digital Infrastructure, Inc. 5.500% Senior Notes due 2070"
UZF,UZF,N,"Array Digital Infrastructure, Inc. 5.500% Senior Notes due 2070"
V,V,N,Visa Inc.
VABS,VABS,P,Virtus Newfleet ABS/MBS ETF
VAC,VAC,N,Marriott Vacations Worldwide Corporation Common Stock
VACI,VACI,N,Viking Acquisition Corp. I Class A Ordinary Shares
VACI.U,VACI-U,N,"Viking Acquisition Corp. I Units, each consisting of one Class A ordinary share and one-third of one Warrant"
VACI.W,VACI-W,N,Viking Acquisition Corp. I Warrants to purchase one Class A Ordinary Share
VAL,VAL,N,Valaris Limited Common Shares
VAL.W,VAL-W,N,Valaris Limited Warrants
VALE,VALE,N,VALE S.A.  American Depositary Shares Each Representing one common share
VALQ,VALQ,P,American Century U.S. Quality Value ETF
VAMO,VAMO,Z,Cambria Value and Momentum ETF
VATE,VATE,N,INNOVATE Corp. Common Stock
VAW,VAW,P,Vanguard Materials ETF
VB,VB,P,Vanguard Small-Cap ETF
VBF,VBF,N,Invesco Bond Fund Common Stock
VBK,VBK,P,Vanguard Small-Cap Growth ETF
VBND,VBND,P,Vident U.S. Bond Strategy ETF
VBR,VBR,P,Vanguard Small-Cap Value ETF
VCEB,VCEB,Z,Vanguard World Funds ETF
VCLN,VCLN,P,Virtus Duff & Phelps Clean Energy ETF
VCOB,VCOB,P,Voya Core Bond ETF
VCR,VCR,P,Vanguard Consumer Discretion ETF
VCRM,VCRM,Z,Vanguard Core Tax-Exempt Bond ETF
VCV,VCV,N,Invesco California Value Municipal Income Trust Common Stock
VDC,VDC,P,Vanguard Consumer Staples ETF
VDE,VDE,P,Vanguard Energy ETF
VDI,VDI,P,Virtus International Dividend ETF
VDIG,VDIG,Z,Vanguard Wellington Dividend Growth Active ETF
VEA,VEA,P,Vanguard FTSE Developed Markets ETF
VEEV,VEEV,N,Veeva Systems Inc. Class A Common Stock
VEGA,VEGA,P,AdvisorShares STAR Global Buy-Write ETF
VEGI,VEGI,P,iShares MSCI Agriculture Producers ETF
VEGN,VEGN,Z,US Vegan Climate Index
VEL,VEL,N,"Velocity Financial, Inc. Common Stock"
VEMY,VEMY,P,Virtus Stone Harbor Emerging Markets High Yield Bond ETF
VENU,VENU,A,Venu Holding Corporation Common Stock
VERS,VERS,P,ProShares Metaverse ETF
VET,VET,N,Vermilion Energy Inc. Common (Canada)
VETZ,VETZ,P,Academy Veteran Bond ETF
VEU,VEU,P,Vanguard FTSE All World Ex US ETF
VEXC,VEXC,P,Vanguard Emerging Markets Ex-China ETF
VFC,VFC,N,V.F. Corporation Common Stock
VFH,VFH,P,Vanguard Financials ETF
VFL,VFL,A,abrdn National Municipal Income Fund Common Stock
VFMF,VFMF,Z,Vanguard U.S. Multifactor ETF
VFMO,VFMO,Z,Vanguard U.S. Momentum Factor ETF
VFMV,VFMV,Z,Vanguard U.S. Minimum Volatility ETF
VFQY,VFQY,Z,Vanguard U.S. Quality Factor ETF
VFVA,VFVA,Z,Vanguard U.S. Value Factor ETF
VG,VG,N,"Venture Global, Inc. Class A common stock"
VGHY,VGHY,Z,Vanguard High-Yield Active ETF
VGI,VGI,N,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest
VGK,VGK,P,Vanguard FTSEEuropean ETF
VGM,VGM,N,Invesco Trust for Investment Grade Municipals Common Stock (DE)
VGMS,VGMS,Z,Vanguard Multi-Sector Income Bond ETF
VGRO,VGRO,P,Virtus Silvant Growth Opportunities ETF
VGT,VGT,P,Vanguard Information Tech ETF
VGVT,VGVT,P,Vanguard Government Securities Active ETF
VGZ,VGZ,A,Vista Gold Corp Common Stock
VHI,VHI,N,"Valhi, Inc. Common Stock"
VHT,VHT,P,Vanguard Health Care ETF
VIA,VIA,N,"Via Transportation, Inc. Class A Common Stock"
VICE,VICE,P,AdvisorShares Vice ETF
VICI,VICI,N,VICI Properties Inc. Common Stock
VIDI,VIDI,P,Vident International Equity Strategy ETF
VIG,VIG,P,Vanguard Div Appreciation ETF
VIK,VIK,N,Viking Holdings Ltd Ordinary Shares
VIOG,VIOG,P,Vanguard S&P Small-Cap 600 Growth ETF
VIOO,VIOO,P,Vanguard S&P Small-Cap 600 ETF
VIOV,VIOV,P,Vanguard S&P Small-Cap 600 Value ETF
VIPS,VIPS,N,"Vipshop Holdings Limited American Depositary Shares, each representing two ordinary shares"
VIRT,VIRT,N,"Virtu Financial, Inc. Class A Common Stock"
VIS,VIS,P,Vanguard Industrials ETF
VIST,VIST,N,"Vista Energy S.A.B. de C.V. American Depositary Shares, each representing one series A share, with no par value"
VIV,VIV,N,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share)
VIXM,VIXM,Z,VIX Mid-Term Futures ETF
VIXY,VIXY,Z,VIX Short-Term Futures ETF
VKI,VKI,A,Invesco Advantage Municipal Income Trust II Common Shares of Beneficial Interest (DE)
VKQ,VKQ,N,Invesco Municipal Trust Common Stock
VLLU,VLLU,P,Harbor AlphaEdge Large Cap Value ETF
VLN,VLN,N,Valens Semiconductor Ltd. Ordinary Shares
VLN.W,VLN-W,N,"Valens Semiconductor Ltd. Warrants, each warrant to purchase one-half of one Ordinary Share"
VLO,VLO,N,Valero Energy Corporation Common Stock
VLRS,VLRS,N,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V. American Depositary Shares, each representing ten (10) Ordinary Participation Certificates"
VLT,VLT,N,Invesco High Income Trust II
VLTO,VLTO,N,Veralto Corp Common Stock 
VLU,VLU,P,State Street SPDR S&P 1500 Value Tilt ETF
VLUE,VLUE,Z,iShares MSCI USA Value Factor ETF
VMAX,VMAX,Z,Hartford US Value ETF
VMC,VMC,N,Vulcan Materials Company (Holding Company) Common Stock
VMI,VMI,N,"Valmont Industries, Inc. Common Stock"
VMO,VMO,N,Invesco Municipal Opportunity Trust Common Stock
VMSB,VMSB,P,Voya Multi-Sector Income ETF
VNAM,VNAM,P,Global X MSCI Vietnam ETF
VNIE,VNIE,P,Vontobel International Equity Active ETF
VNLA,VNLA,P,Janus Henderson Short Duration Income ETF
VNM,VNM,Z,VanEck Vietnam ETF
VNO,VNO,N,Vornado Realty Trust Common Stock
VNO$L,VNO$L,N,Vornado Realty Trust Pfd Ser L %
VNO$M,VNO$M,N,"Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest, liquidation preference $25.00 per share, no par value per share"
VNO$N,VNO$N,N,"Vornado Realty Trust 5.25% Series N Cumulative Redeemable Preferred Shares of Beneficial Interest, liquidation preference $25.00 per share"
VNO$O,VNO$O,N,"Vornado Realty Trust 4.45% Series O Cumulative Redeemable Preferred Shares, Liquidation Preference $25.00 Per Share"
VNQ,VNQ,P,Vanguard Real Estate ETF
VNRX,VNRX,A,VolitionRX Limited Common Stock
VNSE,VNSE,P,Natixis Vaughan Nelson Select ETF
VNT,VNT,N,Vontier Corporation Common Stock 
VNTG,VNTG,A,Vantage Corp Class A Ordinary Shares
VO,VO,P,Vanguard Mid-Cap ETF
VOC,VOC,N,VOC Energy Trust Units of Beneficial Interest
VOE,VOE,P,Vanguard Mid-Cap Value ETF
VOO,VOO,P,Vanguard S&P 500 ETF
VOOG,VOOG,P,Vanguard S&P 500 Growth ETF
VOOV,VOOV,P,Vanguard S&P 500 Value ETF
VOT,VOT,P,Vanguard Mid-Cap Growth ETF
VOX,VOX,P,Vanguard Communication Services  ETF
VOYA,VOYA,N,"Voya Financial, Inc. Common Stock"
VOYA$B,VOYA$B,N,"Voya Financial, Inc. Depositary Shares, each representing a 1/40th interest in a share of 5.35% Fixed-Rate Reset Non-Cumulative Preferred Stock, Series B"
VOYG,VOYG,N,"Voyager Technologies, Inc. Class A Common Stock"
VOYX,VOYX,Z,Tradr 2X Long VOYG Daily ETF
VPC,VPC,P,Virtus Private Credit Strategy ETF
VPG,VPG,N,"Vishay Precision Group, Inc. Common Stock"
VPL,VPL,P,Vanguard FTSE Pacific ETF
VPU,VPU,P,Vanguard Utilities ETF
VPV,VPV,N,Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE)
VRAI,VRAI,P,Virtus Real Asset Income ETF
VRE,VRE,N,"Veris Residential, Inc. Common Stock"
VRP,VRP,P,Invesco Variable Rate Preferred ETF
VRT,VRT,N,"Vertiv Holdings, LLC Class A Common Stock"
VRTS,VRTS,N,"Virtus Investment Partners, Inc. Common Stock"
VSCO,VSCO,N,Victorias Secret & Co. Common Stock 
VSDB,VSDB,Z,Vanguard Short Duration Bond ETF
VSDM,VSDM,Z,Vanguard Short Duration Tax-Exempt Bond ETF
VSGX,VSGX,Z,Vanguard ESG International Stock ETF
VSH,VSH,N,"Vishay Intertechnology, Inc. Common Stock"
VSHY,VSHY,P,Virtus Newfleet Short Duration High Yield Bond ETF
VSLU,VSLU,P,Applied Finance Valuation Large Cap ETF
VSS,VSS,P,Vanguard FTSE All-Wld ex-US SmCp Idx ETF
VST,VST,N,Vistra Corp. Common Stock
VSTS,VSTS,N,Vestis Corporation Common Stock
VT,VT,P,Vanguard Total World Stock Index ETF
VTAK,VTAK,A,"Catheter Precision, Inc. Common Stock"
VTEB,VTEB,P,Vanguard Tax-Exempt Bond ETF
VTEC,VTEC,Z,Vanguard California Tax-Exempt Bond ETF
VTEI,VTEI,Z,Vanguard Tax-Managed Funds Vanguard Intermediate-Term Tax-Exempt Bond ETF
VTEL,VTEL,Z,Vanguard Long-Term Tax-Exempt Bond ETF
VTES,VTES,P,Vanguard Wellington Fund Vanguard Short-Term Tax Exempt Bond ETF
